adj_em,adj_o,luck,adj_tempo,sos_adj_em,sos_adj_o,sos_adj_d,nc_sos_adj_em,ncaa_seed,threeptavg,twoptavg,win14pct,ftpct,OffRebGame,DefRebGame,TO_game,T2_adj_em,T2_adj_o,T2_luck,T2_adj_tempo,T2_sos_adj_em,T2_sos_adj_o,T2_sos_adj_d,T2_nc_sos_adj_em,T2_ncaa_seed,T2_threeptavg,T2_twoptavg,T2_win14pct,T2_ftpct,T2_OffRebGame,T2_DefRebGame,T2_TO_game,Team1Win
1.49,102.0,0.055,66.0,-7.27,99.3,106.5,0.44,15.0,0.0,0.0,1.0,0.0,10.0,23.0,15.0,24.37,114.3,0.091,66.5,12.33,109.4,97.1,5.81,2.0,0.0,0.0,0.0,0.0,13.0,24.0,14.0,0.0
24.81,116.6,0.031,70.9,7.96,106.4,98.4,-3.76,3.0,0.0,0.0,0.0,0.0,13.0,23.0,12.0,5.23,108.5,-0.005,65.4,-5.58,99.0,104.6,-0.5,14.0,0.0,0.0,1.0,0.0,10.0,25.0,13.0,1.0
5.23,108.5,-0.005,65.4,-5.58,99.0,104.6,-0.5,14.0,0.0,0.0,1.0,0.0,10.0,25.0,13.0,24.81,116.6,0.031,70.9,7.96,106.4,98.4,-3.76,3.0,0.0,0.0,0.0,0.0,13.0,23.0,12.0,0.0
18.33,116.4,-0.003,69.3,10.46,108.8,98.4,-0.28,8.0,0.0,0.0,0.0,0.0,10.0,25.0,12.0,16.48,115.1,-0.032,67.7,9.4,107.9,98.5,9.15,9.0,0.0,0.0,0.0,0.0,14.0,24.0,13.0,1.0
16.48,115.1,-0.032,67.7,9.4,107.9,98.5,9.15,9.0,0.0,0.0,0.0,0.0,14.0,24.0,13.0,18.33,116.4,-0.003,69.3,10.46,108.8,98.4,-0.28,8.0,0.0,0.0,0.0,0.0,10.0,25.0,12.0,0.0
28.96,121.2,-0.012,65.2,10.11,108.1,98.0,0.79,1.0,0.0,0.0,0.0,0.0,14.0,24.0,12.0,5.67,106.4,-0.048,69.6,-4.73,100.2,105.0,-1.26,16.0,0.0,0.0,1.0,0.0,11.0,26.0,14.0,1.0
5.67,106.4,-0.048,69.6,-4.73,100.2,105.0,-1.26,16.0,0.0,0.0,1.0,0.0,11.0,26.0,14.0,28.96,121.2,-0.012,65.2,10.11,108.1,98.0,0.79,1.0,0.0,0.0,0.0,0.0,14.0,24.0,12.0,0.0
11.93,110.3,0.031,70.7,0.91,102.4,101.5,7.27,9.0,0.0,0.0,1.0,0.0,12.0,23.0,13.0,16.34,113.3,0.042,62.5,9.46,107.7,98.2,-3.41,8.0,0.0,0.0,0.0,0.0,8.0,22.0,13.0,1.0
16.34,113.3,0.042,62.5,9.46,107.7,98.2,-3.41,8.0,0.0,0.0,0.0,0.0,8.0,22.0,13.0,11.93,110.3,0.031,70.7,0.91,102.4,101.5,7.27,9.0,0.0,0.0,1.0,0.0,12.0,23.0,13.0,0.0
22.21,117.0,0.024,69.7,11.46,108.4,97.0,0.77,3.0,0.0,0.0,0.0,0.0,12.0,26.0,15.0,6.52,97.0,0.053,62.4,-1.98,101.9,103.9,4.63,14.0,0.0,0.0,1.0,0.0,9.0,24.0,11.0,1.0
6.52,97.0,0.053,62.4,-1.98,101.9,103.9,4.63,14.0,0.0,0.0,1.0,0.0,9.0,24.0,11.0,22.21,117.0,0.024,69.7,11.46,108.4,97.0,0.77,3.0,0.0,0.0,0.0,0.0,12.0,26.0,15.0,0.0
18.26,110.0,-0.032,63.7,10.81,110.5,99.7,0.74,10.0,0.0,0.0,1.0,0.0,11.0,24.0,14.0,11.2,113.2,0.038,65.3,6.4,106.6,100.2,-5.57,7.0,0.0,0.0,0.0,0.0,14.0,22.0,13.0,1.0
11.2,113.2,0.038,65.3,6.4,106.6,100.2,-5.57,7.0,0.0,0.0,0.0,0.0,14.0,22.0,13.0,18.26,110.0,-0.032,63.7,10.81,110.5,99.7,0.74,10.0,0.0,0.0,1.0,0.0,11.0,24.0,14.0,0.0
17.62,113.3,-0.052000000000000005,59.1,9.51,107.3,97.8,1.32,12.0,0.0,0.0,0.0,0.0,9.0,21.0,10.0,15.76,105.9,0.066,65.9,10.01,109.2,99.2,0.6,5.0,0.0,0.0,0.0,0.0,11.0,24.0,15.0,1.0
15.76,105.9,0.066,65.9,10.01,109.2,99.2,0.6,5.0,0.0,0.0,0.0,0.0,11.0,24.0,15.0,17.62,113.3,-0.052000000000000005,59.1,9.51,107.3,97.8,1.32,12.0,0.0,0.0,0.0,0.0,9.0,21.0,10.0,0.0
20.24,111.0,-0.008,65.8,5.81,105.8,100.0,7.97,4.0,0.0,0.0,0.0,0.0,12.0,27.0,15.0,4.04,109.2,0.025,64.8,-3.32,101.5,104.8,0.0,13.0,0.0,0.0,1.0,0.0,11.0,21.0,13.0,1.0
4.04,109.2,0.025,64.8,-3.32,101.5,104.8,0.0,13.0,0.0,0.0,1.0,0.0,11.0,21.0,13.0,20.24,111.0,-0.008,65.8,5.81,105.8,100.0,7.97,4.0,0.0,0.0,0.0,0.0,12.0,27.0,15.0,0.0
29.25,116.0,0.024,67.1,10.37,109.0,98.6,-1.68,1.0,0.0,0.0,0.0,0.0,14.0,28.0,12.0,15.01,113.1,0.053,63.9,7.85,107.1,99.3,-4.3,9.0,0.0,0.0,0.0,0.0,12.0,24.0,12.0,1.0
15.01,113.1,0.053,63.9,7.85,107.1,99.3,-4.3,9.0,0.0,0.0,0.0,0.0,12.0,24.0,12.0,29.25,116.0,0.024,67.1,10.37,109.0,98.6,-1.68,1.0,0.0,0.0,0.0,0.0,14.0,28.0,12.0,0.0
24.31,117.5,0.053,66.3,10.23,108.5,98.3,3.18,2.0,0.0,0.0,0.0,0.0,13.0,23.0,12.0,19.65,112.2,-0.048,65.4,10.16,109.2,99.0,2.01,7.0,0.0,0.0,0.0,0.0,14.0,24.0,12.0,1.0
19.65,112.2,-0.048,65.4,10.16,109.2,99.0,2.01,7.0,0.0,0.0,0.0,0.0,14.0,24.0,12.0,24.31,117.5,0.053,66.3,10.23,108.5,98.3,3.18,2.0,0.0,0.0,0.0,0.0,13.0,23.0,12.0,0.0
24.51,117.5,0.003,67.1,4.63,105.1,100.5,10.61,4.0,0.0,0.0,1.0,0.0,10.0,27.0,11.0,8.1,111.1,0.092,65.6,-0.6,102.2,102.8,6.63,12.0,0.0,0.0,1.0,0.0,12.0,24.0,13.0,1.0
8.1,111.1,0.092,65.6,-0.6,102.2,102.8,6.63,12.0,0.0,0.0,1.0,0.0,12.0,24.0,13.0,24.51,117.5,0.003,67.1,4.63,105.1,100.5,10.61,4.0,0.0,0.0,1.0,0.0,10.0,27.0,11.0,0.0
28.67,112.8,-0.009000000000000001,65.9,4.73,105.5,100.8,4.19,2.0,0.0,0.0,1.0,0.0,13.0,25.0,12.0,13.55,110.0,0.039,66.3,9.61,108.3,98.7,-3.29,10.0,0.0,0.0,0.0,0.0,13.0,23.0,12.0,1.0
13.55,110.0,0.039,66.3,9.61,108.3,98.7,-3.29,10.0,0.0,0.0,0.0,0.0,13.0,23.0,12.0,28.67,112.8,-0.009000000000000001,65.9,4.73,105.5,100.8,4.19,2.0,0.0,0.0,1.0,0.0,13.0,25.0,12.0,0.0
31.14,123.2,-0.011000000000000001,72.9,9.91,108.2,98.3,1.06,1.0,0.0,0.0,0.0,0.0,15.0,27.0,13.0,14.86,111.5,0.075,66.1,3.5,104.6,101.1,-8.66,8.0,0.0,0.0,0.0,0.0,13.0,25.0,12.0,1.0
14.86,111.5,0.075,66.1,3.5,104.6,101.1,-8.66,8.0,0.0,0.0,0.0,0.0,13.0,25.0,12.0,31.14,123.2,-0.011000000000000001,72.9,9.91,108.2,98.3,1.06,1.0,0.0,0.0,0.0,0.0,15.0,27.0,13.0,0.0
24.59,118.3,0.018000000000000002,66.6,9.49,108.3,98.9,0.46,2.0,0.0,0.0,0.0,0.0,12.0,27.0,13.0,14.75,112.2,0.013999999999999999,62.5,11.39,108.5,97.1,0.63,10.0,0.0,0.0,0.0,0.0,9.0,21.0,11.0,1.0
14.75,112.2,0.013999999999999999,62.5,11.39,108.5,97.1,0.63,10.0,0.0,0.0,0.0,0.0,9.0,21.0,11.0,24.59,118.3,0.018000000000000002,66.6,9.49,108.3,98.9,0.46,2.0,0.0,0.0,0.0,0.0,12.0,27.0,13.0,0.0
21.84,110.5,-0.012,65.9,8.94,107.2,98.3,-5.45,5.0,0.0,0.0,0.0,0.0,9.0,24.0,11.0,22.09,113.1,-0.005,72.2,10.18,109.4,99.2,0.09,4.0,0.0,0.0,0.0,0.0,15.0,25.0,14.0,1.0
22.09,113.1,-0.005,72.2,10.18,109.4,99.2,0.09,4.0,0.0,0.0,0.0,0.0,15.0,25.0,14.0,21.84,110.5,-0.012,65.9,8.94,107.2,98.3,-5.45,5.0,0.0,0.0,0.0,0.0,9.0,24.0,11.0,0.0
23.89,114.4,0.021,68.3,9.99,108.9,98.9,-5.37,3.0,0.0,0.0,0.0,0.0,12.0,25.0,13.0,23.93,119.5,-0.03,65.3,8.42,107.6,99.1,-3.43,6.0,0.0,0.0,0.0,0.0,11.0,21.0,12.0,1.0
23.93,119.5,-0.03,65.3,8.42,107.6,99.1,-3.43,6.0,0.0,0.0,0.0,0.0,11.0,21.0,12.0,23.89,114.4,0.021,68.3,9.99,108.9,98.9,-5.37,3.0,0.0,0.0,0.0,0.0,12.0,25.0,13.0,0.0
15.96,117.7,0.018000000000000002,64.9,11.33,109.0,97.7,2.34,12.0,0.0,0.0,0.0,0.0,11.0,22.0,12.0,11.96,105.3,0.009000000000000001,63.7,3.76,104.6,100.9,7.07,13.0,0.0,0.0,1.0,0.0,11.0,22.0,12.0,1.0
11.96,105.3,0.009000000000000001,63.7,3.76,104.6,100.9,7.07,13.0,0.0,0.0,1.0,0.0,11.0,22.0,12.0,15.96,117.7,0.018000000000000002,64.9,11.33,109.0,97.7,2.34,12.0,0.0,0.0,0.0,0.0,11.0,22.0,12.0,0.0
23.83,114.5,-0.013000000000000001,67.2,8.83,107.9,99.1,1.55,3.0,0.0,0.0,0.0,0.0,12.0,26.0,14.0,10.23,103.3,0.107,64.5,2.34,104.9,102.6,-4.57,11.0,0.0,0.0,0.0,0.0,13.0,24.0,13.0,1.0
10.23,103.3,0.107,64.5,2.34,104.9,102.6,-4.57,11.0,0.0,0.0,0.0,0.0,13.0,24.0,13.0,23.83,114.5,-0.013000000000000001,67.2,8.83,107.9,99.1,1.55,3.0,0.0,0.0,0.0,0.0,12.0,26.0,14.0,0.0
26.06,111.2,0.068,66.9,9.57,108.6,99.0,-0.19,1.0,0.0,0.0,1.0,0.0,12.0,25.0,13.0,11.93,110.3,0.031,70.7,0.91,102.4,101.5,7.27,9.0,0.0,0.0,1.0,0.0,12.0,23.0,13.0,1.0
11.93,110.3,0.031,70.7,0.91,102.4,101.5,7.27,9.0,0.0,0.0,1.0,0.0,12.0,23.0,13.0,26.06,111.2,0.068,66.9,9.57,108.6,99.0,-0.19,1.0,0.0,0.0,1.0,0.0,12.0,25.0,13.0,0.0
24.37,114.3,0.091,66.5,12.33,109.4,97.1,5.81,2.0,0.0,0.0,0.0,0.0,13.0,24.0,14.0,18.26,110.0,-0.032,63.7,10.81,110.5,99.7,0.74,10.0,0.0,0.0,1.0,0.0,11.0,24.0,14.0,1.0
18.26,110.0,-0.032,63.7,10.81,110.5,99.7,0.74,10.0,0.0,0.0,1.0,0.0,11.0,24.0,14.0,24.37,114.3,0.091,66.5,12.33,109.4,97.1,5.81,2.0,0.0,0.0,0.0,0.0,13.0,24.0,14.0,0.0
24.81,116.6,0.031,70.9,7.96,106.4,98.4,-3.76,3.0,0.0,0.0,0.0,0.0,13.0,23.0,12.0,21.02,117.1,-0.013999999999999999,67.5,8.22,107.8,99.5,-4.95,6.0,0.0,0.0,0.0,0.0,12.0,23.0,11.0,1.0
21.02,117.1,-0.013999999999999999,67.5,8.22,107.8,99.5,-4.95,6.0,0.0,0.0,0.0,0.0,12.0,23.0,11.0,24.81,116.6,0.031,70.9,7.96,106.4,98.4,-3.76,3.0,0.0,0.0,0.0,0.0,13.0,23.0,12.0,0.0
28.96,121.2,-0.012,65.2,10.11,108.1,98.0,0.79,1.0,0.0,0.0,0.0,0.0,14.0,24.0,12.0,18.33,116.4,-0.003,69.3,10.46,108.8,98.4,-0.28,8.0,0.0,0.0,0.0,0.0,10.0,25.0,12.0,1.0
18.33,116.4,-0.003,69.3,10.46,108.8,98.4,-0.28,8.0,0.0,0.0,0.0,0.0,10.0,25.0,12.0,28.96,121.2,-0.012,65.2,10.11,108.1,98.0,0.79,1.0,0.0,0.0,0.0,0.0,14.0,24.0,12.0,0.0
22.21,117.0,0.024,69.7,11.46,108.4,97.0,0.77,3.0,0.0,0.0,0.0,0.0,12.0,26.0,15.0,23.03,118.2,-0.018000000000000002,59.1,10.14,108.9,98.8,-2.04,6.0,0.0,0.0,0.0,0.0,8.0,22.0,11.0,1.0
23.03,118.2,-0.018000000000000002,59.1,10.14,108.9,98.8,-2.04,6.0,0.0,0.0,0.0,0.0,8.0,22.0,11.0,22.21,117.0,0.024,69.7,11.46,108.4,97.0,0.77,3.0,0.0,0.0,0.0,0.0,12.0,26.0,15.0,0.0
20.24,111.0,-0.008,65.8,5.81,105.8,100.0,7.97,4.0,0.0,0.0,0.0,0.0,12.0,27.0,15.0,17.62,113.3,-0.052000000000000005,59.1,9.51,107.3,97.8,1.32,12.0,0.0,0.0,0.0,0.0,9.0,21.0,10.0,1.0
17.62,113.3,-0.052000000000000005,59.1,9.51,107.3,97.8,1.32,12.0,0.0,0.0,0.0,0.0,9.0,21.0,10.0,20.24,111.0,-0.008,65.8,5.81,105.8,100.0,7.97,4.0,0.0,0.0,0.0,0.0,12.0,27.0,15.0,0.0
29.25,116.0,0.024,67.1,10.37,109.0,98.6,-1.68,1.0,0.0,0.0,0.0,0.0,14.0,28.0,12.0,21.84,110.5,-0.012,65.9,8.94,107.2,98.3,-5.45,5.0,0.0,0.0,0.0,0.0,9.0,24.0,11.0,1.0
21.84,110.5,-0.012,65.9,8.94,107.2,98.3,-5.45,5.0,0.0,0.0,0.0,0.0,9.0,24.0,11.0,29.25,116.0,0.024,67.1,10.37,109.0,98.6,-1.68,1.0,0.0,0.0,0.0,0.0,14.0,28.0,12.0,0.0
24.81,116.6,0.031,70.9,7.96,106.4,98.4,-3.76,3.0,0.0,0.0,0.0,0.0,13.0,23.0,12.0,28.67,112.8,-0.009000000000000001,65.9,4.73,105.5,100.8,4.19,2.0,0.0,0.0,1.0,0.0,13.0,25.0,12.0,1.0
28.67,112.8,-0.009000000000000001,65.9,4.73,105.5,100.8,4.19,2.0,0.0,0.0,1.0,0.0,13.0,25.0,12.0,24.81,116.6,0.031,70.9,7.96,106.4,98.4,-3.76,3.0,0.0,0.0,0.0,0.0,13.0,23.0,12.0,0.0
28.96,121.2,-0.012,65.2,10.11,108.1,98.0,0.79,1.0,0.0,0.0,0.0,0.0,14.0,24.0,12.0,20.24,111.0,-0.008,65.8,5.81,105.8,100.0,7.97,4.0,0.0,0.0,0.0,0.0,12.0,27.0,15.0,1.0
20.24,111.0,-0.008,65.8,5.81,105.8,100.0,7.97,4.0,0.0,0.0,0.0,0.0,12.0,27.0,15.0,28.96,121.2,-0.012,65.2,10.11,108.1,98.0,0.79,1.0,0.0,0.0,0.0,0.0,14.0,24.0,12.0,0.0
23.89,114.4,0.021,68.3,9.99,108.9,98.9,-5.37,3.0,0.0,0.0,0.0,0.0,12.0,25.0,13.0,24.31,117.5,0.053,66.3,10.23,108.5,98.3,3.18,2.0,0.0,0.0,0.0,0.0,13.0,23.0,12.0,1.0
24.31,117.5,0.053,66.3,10.23,108.5,98.3,3.18,2.0,0.0,0.0,0.0,0.0,13.0,23.0,12.0,23.89,114.4,0.021,68.3,9.99,108.9,98.9,-5.37,3.0,0.0,0.0,0.0,0.0,12.0,25.0,13.0,0.0
26.06,111.2,0.068,66.9,9.57,108.6,99.0,-0.19,1.0,0.0,0.0,1.0,0.0,12.0,25.0,13.0,15.96,117.7,0.018000000000000002,64.9,11.33,109.0,97.7,2.34,12.0,0.0,0.0,0.0,0.0,11.0,22.0,12.0,1.0
15.96,117.7,0.018000000000000002,64.9,11.33,109.0,97.7,2.34,12.0,0.0,0.0,0.0,0.0,11.0,22.0,12.0,26.06,111.2,0.068,66.9,9.57,108.6,99.0,-0.19,1.0,0.0,0.0,1.0,0.0,12.0,25.0,13.0,0.0
24.37,114.3,0.091,66.5,12.33,109.4,97.1,5.81,2.0,0.0,0.0,0.0,0.0,13.0,24.0,14.0,23.83,114.5,-0.013000000000000001,67.2,8.83,107.9,99.1,1.55,3.0,0.0,0.0,0.0,0.0,12.0,26.0,14.0,1.0
23.83,114.5,-0.013000000000000001,67.2,8.83,107.9,99.1,1.55,3.0,0.0,0.0,0.0,0.0,12.0,26.0,14.0,24.37,114.3,0.091,66.5,12.33,109.4,97.1,5.81,2.0,0.0,0.0,0.0,0.0,13.0,24.0,14.0,0.0
31.14,123.2,-0.011000000000000001,72.9,9.91,108.2,98.3,1.06,1.0,0.0,0.0,0.0,0.0,15.0,27.0,13.0,24.51,117.5,0.003,67.1,4.63,105.1,100.5,10.61,4.0,0.0,0.0,1.0,0.0,10.0,27.0,11.0,1.0
24.51,117.5,0.003,67.1,4.63,105.1,100.5,10.61,4.0,0.0,0.0,1.0,0.0,10.0,27.0,11.0,31.14,123.2,-0.011000000000000001,72.9,9.91,108.2,98.3,1.06,1.0,0.0,0.0,0.0,0.0,15.0,27.0,13.0,0.0
24.59,118.3,0.018000000000000002,66.6,9.49,108.3,98.9,0.46,2.0,0.0,0.0,0.0,0.0,12.0,27.0,13.0,22.21,117.0,0.024,69.7,11.46,108.4,97.0,0.77,3.0,0.0,0.0,0.0,0.0,12.0,26.0,15.0,1.0
22.21,117.0,0.024,69.7,11.46,108.4,97.0,0.77,3.0,0.0,0.0,0.0,0.0,12.0,26.0,15.0,24.59,118.3,0.018000000000000002,66.6,9.49,108.3,98.9,0.46,2.0,0.0,0.0,0.0,0.0,12.0,27.0,13.0,0.0
29.25,116.0,0.024,67.1,10.37,109.0,98.6,-1.68,1.0,0.0,0.0,0.0,0.0,14.0,28.0,12.0,24.81,116.6,0.031,70.9,7.96,106.4,98.4,-3.76,3.0,0.0,0.0,0.0,0.0,13.0,23.0,12.0,1.0
24.81,116.6,0.031,70.9,7.96,106.4,98.4,-3.76,3.0,0.0,0.0,0.0,0.0,13.0,23.0,12.0,29.25,116.0,0.024,67.1,10.37,109.0,98.6,-1.68,1.0,0.0,0.0,0.0,0.0,14.0,28.0,12.0,0.0
23.89,114.4,0.021,68.3,9.99,108.9,98.9,-5.37,3.0,0.0,0.0,0.0,0.0,12.0,25.0,13.0,28.96,121.2,-0.012,65.2,10.11,108.1,98.0,0.79,1.0,0.0,0.0,0.0,0.0,14.0,24.0,12.0,1.0
28.96,121.2,-0.012,65.2,10.11,108.1,98.0,0.79,1.0,0.0,0.0,0.0,0.0,14.0,24.0,12.0,23.89,114.4,0.021,68.3,9.99,108.9,98.9,-5.37,3.0,0.0,0.0,0.0,0.0,12.0,25.0,13.0,0.0
24.37,114.3,0.091,66.5,12.33,109.4,97.1,5.81,2.0,0.0,0.0,0.0,0.0,13.0,24.0,14.0,26.06,111.2,0.068,66.9,9.57,108.6,99.0,-0.19,1.0,0.0,0.0,1.0,0.0,12.0,25.0,13.0,1.0
26.06,111.2,0.068,66.9,9.57,108.6,99.0,-0.19,1.0,0.0,0.0,1.0,0.0,12.0,25.0,13.0,24.37,114.3,0.091,66.5,12.33,109.4,97.1,5.81,2.0,0.0,0.0,0.0,0.0,13.0,24.0,14.0,0.0
31.14,123.2,-0.011000000000000001,72.9,9.91,108.2,98.3,1.06,1.0,0.0,0.0,0.0,0.0,15.0,27.0,13.0,24.59,118.3,0.018000000000000002,66.6,9.49,108.3,98.9,0.46,2.0,0.0,0.0,0.0,0.0,12.0,27.0,13.0,1.0
24.59,118.3,0.018000000000000002,66.6,9.49,108.3,98.9,0.46,2.0,0.0,0.0,0.0,0.0,12.0,27.0,13.0,31.14,123.2,-0.011000000000000001,72.9,9.91,108.2,98.3,1.06,1.0,0.0,0.0,0.0,0.0,15.0,27.0,13.0,0.0
24.37,114.3,0.091,66.5,12.33,109.4,97.1,5.81,2.0,0.0,0.0,0.0,0.0,13.0,24.0,14.0,29.25,116.0,0.024,67.1,10.37,109.0,98.6,-1.68,1.0,0.0,0.0,0.0,0.0,14.0,28.0,12.0,1.0
29.25,116.0,0.024,67.1,10.37,109.0,98.6,-1.68,1.0,0.0,0.0,0.0,0.0,14.0,28.0,12.0,24.37,114.3,0.091,66.5,12.33,109.4,97.1,5.81,2.0,0.0,0.0,0.0,0.0,13.0,24.0,14.0,0.0
31.14,123.2,-0.011000000000000001,72.9,9.91,108.2,98.3,1.06,1.0,0.0,0.0,0.0,0.0,15.0,27.0,13.0,23.89,114.4,0.021,68.3,9.99,108.9,98.9,-5.37,3.0,0.0,0.0,0.0,0.0,12.0,25.0,13.0,1.0
23.89,114.4,0.021,68.3,9.99,108.9,98.9,-5.37,3.0,0.0,0.0,0.0,0.0,12.0,25.0,13.0,31.14,123.2,-0.011000000000000001,72.9,9.91,108.2,98.3,1.06,1.0,0.0,0.0,0.0,0.0,15.0,27.0,13.0,0.0
31.14,123.2,-0.011000000000000001,72.9,9.91,108.2,98.3,1.06,1.0,0.0,0.0,0.0,0.0,15.0,27.0,13.0,24.37,114.3,0.091,66.5,12.33,109.4,97.1,5.81,2.0,0.0,0.0,0.0,0.0,13.0,24.0,14.0,1.0
24.37,114.3,0.091,66.5,12.33,109.4,97.1,5.81,2.0,0.0,0.0,0.0,0.0,13.0,24.0,14.0,31.14,123.2,-0.011000000000000001,72.9,9.91,108.2,98.3,1.06,1.0,0.0,0.0,0.0,0.0,15.0,27.0,13.0,0.0
-6.44,93.1,0.053,65.1,-7.62,96.4,104.0,17.98,16.0,0.0,0.0,0.0,0.0,12.0,25.0,16.0,-5.63,90.7,0.049,64.0,-7.35,98.6,106.0,6.9,16.0,0.0,0.0,1.0,0.0,13.0,24.0,12.0,1.0
-5.63,90.7,0.049,64.0,-7.35,98.6,106.0,6.9,16.0,0.0,0.0,1.0,0.0,13.0,24.0,12.0,-6.44,93.1,0.053,65.1,-7.62,96.4,104.0,17.98,16.0,0.0,0.0,0.0,0.0,12.0,25.0,16.0,0.0
24.95,119.2,-0.021,64.5,10.59,108.3,97.7,-2.79,3.0,0.0,0.0,0.0,0.0,12.0,26.0,14.0,7.42,110.2,0.052000000000000005,69.3,-3.33,101.3,104.6,4.67,14.0,0.0,0.0,0.0,0.0,12.0,24.0,13.0,1.0
7.42,110.2,0.052000000000000005,69.3,-3.33,101.3,104.6,4.67,14.0,0.0,0.0,0.0,0.0,12.0,24.0,13.0,24.95,119.2,-0.021,64.5,10.59,108.3,97.7,-2.79,3.0,0.0,0.0,0.0,0.0,12.0,26.0,14.0,0.0
22.45,111.0,0.032,63.0,6.85,106.7,99.9,11.11,5.0,0.0,0.0,1.0,0.0,9.0,23.0,12.0,16.53,107.7,0.024,67.9,2.62,104.1,101.5,-4.26,12.0,0.0,0.0,0.0,0.0,9.0,26.0,13.0,1.0
16.53,107.7,0.024,67.9,2.62,104.1,101.5,-4.26,12.0,0.0,0.0,0.0,0.0,9.0,26.0,13.0,22.45,111.0,0.032,63.0,6.85,106.7,99.9,11.11,5.0,0.0,0.0,1.0,0.0,9.0,23.0,12.0,0.0
23.27,117.3,0.012,71.1,3.88,104.9,101.0,-0.03,7.0,0.0,0.0,0.0,0.0,10.0,26.0,11.0,15.23,113.0,-0.061,63.9,7.75,106.6,98.8,-1.96,10.0,0.0,0.0,0.0,0.0,13.0,23.0,12.0,1.0
15.23,113.0,-0.061,63.9,7.75,106.6,98.8,-1.96,10.0,0.0,0.0,0.0,0.0,13.0,23.0,12.0,23.27,117.3,0.012,71.1,3.88,104.9,101.0,-0.03,7.0,0.0,0.0,0.0,0.0,10.0,26.0,11.0,0.0
31.85,120.4,0.038,67.2,9.53,108.2,98.7,1.13,1.0,0.0,0.0,1.0,0.0,12.0,27.0,12.0,-0.97,105.6,0.018000000000000002,68.9,-10.02,96.8,106.8,-8.95,16.0,0.0,0.0,1.0,0.0,10.0,26.0,13.0,1.0
-0.97,105.6,0.018000000000000002,68.9,-10.02,96.8,106.8,-8.95,16.0,0.0,0.0,1.0,0.0,10.0,26.0,13.0,31.85,120.4,0.038,67.2,9.53,108.2,98.7,1.13,1.0,0.0,0.0,1.0,0.0,12.0,27.0,12.0,0.0
25.52,116.1,-0.008,69.4,11.99,109.5,97.5,2.37,2.0,0.0,0.0,0.0,0.0,15.0,23.0,14.0,-0.47,103.4,0.113,67.4,-5.87,99.9,105.7,-2.96,15.0,0.0,0.0,1.0,0.0,10.0,25.0,14.0,1.0
-0.47,103.4,0.113,67.4,-5.87,99.9,105.7,-2.96,15.0,0.0,0.0,1.0,0.0,10.0,25.0,14.0,25.52,116.1,-0.008,69.4,11.99,109.5,97.5,2.37,2.0,0.0,0.0,0.0,0.0,15.0,23.0,14.0,0.0
26.54,114.9,0.06,68.3,7.06,106.5,99.5,-1.28,1.0,0.0,0.0,1.0,0.0,14.0,27.0,14.0,2.47,100.9,-0.004,66.8,-1.26,102.1,103.3,8.97,16.0,0.0,0.0,1.0,0.0,12.0,23.0,14.0,1.0
2.47,100.9,-0.004,66.8,-1.26,102.1,103.3,8.97,16.0,0.0,0.0,1.0,0.0,12.0,23.0,14.0,26.54,114.9,0.06,68.3,7.06,106.5,99.5,-1.28,1.0,0.0,0.0,1.0,0.0,14.0,27.0,14.0,0.0
15.06,109.0,-0.011000000000000001,65.6,-5.78,100.2,106.0,-5.24,13.0,0.0,0.0,1.0,0.0,12.0,24.0,14.0,17.54,113.7,0.019,68.7,8.14,107.1,99.0,1.5,4.0,0.0,0.0,0.0,0.0,10.0,25.0,13.0,1.0
17.54,113.7,0.019,68.7,8.14,107.1,99.0,1.5,4.0,0.0,0.0,0.0,0.0,10.0,25.0,13.0,15.06,109.0,-0.011000000000000001,65.6,-5.78,100.2,106.0,-5.24,13.0,0.0,0.0,1.0,0.0,12.0,24.0,14.0,0.0
16.18,113.6,0.096,67.4,4.09,105.0,100.9,1.85,3.0,0.0,0.0,0.0,0.0,13.0,25.0,11.0,8.08,106.5,-0.042,62.0,-2.21,103.4,105.6,-0.86,14.0,0.0,0.0,1.0,0.0,8.0,23.0,12.0,1.0
8.08,106.5,-0.042,62.0,-2.21,103.4,105.6,-0.86,14.0,0.0,0.0,1.0,0.0,8.0,23.0,12.0,16.18,113.6,0.096,67.4,4.09,105.0,100.9,1.85,3.0,0.0,0.0,0.0,0.0,13.0,25.0,11.0,0.0
18.87,109.6,0.034,58.9,4.08,105.7,101.6,-1.58,9.0,0.0,0.0,1.0,0.0,9.0,22.0,10.0,16.56,110.6,-0.013000000000000001,66.3,4.08,104.8,100.7,0.67,8.0,0.0,0.0,0.0,0.0,9.0,24.0,11.0,1.0
16.56,110.6,-0.013000000000000001,66.3,4.08,104.8,100.7,0.67,8.0,0.0,0.0,0.0,0.0,9.0,24.0,11.0,18.87,109.6,0.034,58.9,4.08,105.7,101.6,-1.58,9.0,0.0,0.0,1.0,0.0,9.0,22.0,10.0,0.0
8.25,107.3,-0.068,68.8,0.76,103.1,102.3,-0.9,14.0,0.0,0.0,1.0,0.0,11.0,25.0,12.0,22.64,116.8,-0.035,65.8,11.55,109.0,97.4,3.35,3.0,0.0,0.0,0.0,0.0,9.0,23.0,13.0,1.0
